AndroidTime;User;Shape;Rotation;Position;Data
1598617102519;0;arrow;200.0;0;1598617102,512271972,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,2,4,15,15,4,2,2,2,2,4,2,4,0,2,2,5,2,10,15,4,0,1,2,2,2,4,1,-2,0,0,1,0,11,13,2,2,0,0,2,4,2,0,1,0,2,4,2,15,13,2,2,4,1,2,2,2,4,1,2,0,4,2,13,15,5,2,2,4,2,1,1,1,2,0,-2,4,2,13,24,5,2,4,4,2,2,2,4,1,1,2,1,4,40,139,13,1,1,1,4,1,1,0,4,4,137,2,17,115,146,27,1,-1,0,1,1,-1,-2,2,2,2,0,13,129,127,30,3,1,2,3,1,2,0,1,3,2,4,17,135,79,4,2,0,2,2,0,0,-1,2,4,2,3,5,35,25,5,3,4,3,5,3,2,2,2,0,1,3,2,10,9,1,3,3,2,3,1,2,4,1,2,2,2,2,11,11,7,4,2,4,4,1,2,2,0,1,1,2,0,10,9,2,1,1,-2,4,1,0,1,1,1,4,4,4,9,11,5,1,2,1,1,1,1,4,2,1,1,1,1,7,7,4,1,2,2,1,2,2,2,2,4,1,1,2,10,7,4,4,4,5,2,0,4,1,4,4,4,5,1,4,7,5,2,4,4,2,2,4,1,0,1,2,1,2,4,4,2,0,1,0,2,4,0,1,0,1,1,4,2,2,7,2,4,2,1,1,2,1,1,2,2,2,4,4,5,5,4,1,2,1,4,4,4,2,4,2,1,5,1,5,5,2,2,2,1,2,1,2,1,2,0,4,1,-2,1,1,2,0,2,1,0,2,2,0,0,1,-2,1,2,1,1,2,2,2,0,0,2,1,1,0,-2,1,2,1,2,4,0,1,1,4,1,2,0,0,
1598617102589;0;arrow;200.0;0;1598617102,583332597,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,2,4,15,15,4,2,2,2,2,4,2,4,0,2,2,5,2,10,15,4,0,1,2,2,2,4,1,-2,0,0,1,0,11,13,2,2,0,0,2,4,2,0,1,0,2,4,2,15,13,2,2,4,1,2,2,2,4,1,2,0,4,2,13,15,5,2,2,4,2,1,1,-1,2,1,1,2,2,9,14,4,2,3,4,3,2,2,3,1,1,2,1,2,27,90,9,4,2,2,1,1,1,0,2,1,1,2,16,116,145,40,0,-3,-3,2,1,0,-2,2,2,2,2,23,201,199,46,1,1,2,2,4,2,-5,2,5,1,5,27,212,122,7,7,4,2,4,0,4,-2,2,2,2,1,7,54,38,4,2,2,2,2,4,2,2,0,-2,0,2,2,10,11,4,2,4,2,1,0,2,0,0,1,2,2,2,11,10,1,2,2,0,1,1,0,2,4,1,0,4,0,10,7,0,2,2,0,2,1,1,1,1,2,2,2,7,10,9,2,4,4,1,2,0,2,1,4,4,4,9,2,10,10,4,5,7,5,2,5,5,5,5,5,1,4,1,9,5,5,1,1,2,2,0,2,0,-2,4,1,1,1,5,7,1,1,4,4,4,0,2,0,1,1,1,4,0,4,4,1,0,2,1,0,2,1,1,1,1,1,1,2,2,7,1,2,4,1,4,2,5,1,2,1,4,5,2,4,5,2,1,1,1,4,2,4,1,1,1,2,4,1,4,2,0,0,1,1,0,0,1,0,2,0,4,2,0,2,4,2,2,1,2,0,1,1,-2,1,2,0,1,4,2,2,4,4,2,0,1,4,2,1,1,2,4,4,0,4,4,1,4,2,4,1,2,1,1,
1598617102654;0;arrow;200.0;0;1598617102,652140462,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,2,4,15,15,4,2,2,2,2,4,2,4,0,2,2,5,2,10,15,4,0,0,3,2,2,2,1,1,1,2,1,1,8,10,3,1,1,1,3,4,3,2,1,1,2,3,4,10,11,2,3,3,2,4,5,1,1,0,-3,0,1,0,10,13,1,0,-2,1,1,-2,-2,-5,1,0,1,2,4,16,21,5,4,2,5,4,5,2,4,1,2,0,2,4,41,139,13,0,1,1,2,1,1,-5,2,1,1,2,26,180,226,40,1,-2,-2,0,0,0,-2,-2,-2,-2,1,18,195,195,41,0,0,-2,-2,-3,-2,-5,1,4,1,5,29,211,120,7,4,5,1,4,2,1,0,5,4,4,4,10,57,40,7,2,5,5,5,5,1,1,0,0,-2,1,1,11,11,2,2,2,1,1,-3,1,0,1,-2,0,2,0,11,10,4,1,0,0,1,0,0,1,2,2,2,4,1,11,9,4,2,5,1,4,2,2,1,0,1,2,1,2,10,10,5,2,2,2,1,0,0,1,0,1,0,4,1,7,10,1,1,2,1,0,0,4,1,5,4,1,1,2,9,7,7,2,1,2,2,-2,2,1,0,0,1,1,0,4,5,2,1,1,0,0,0,2,-2,1,1,1,2,0,4,5,0,1,0,0,0,2,1,1,1,1,1,2,1,2,9,1,2,2,1,1,4,2,1,1,1,1,0,2,1,4,1,0,0,0,2,1,0,0,1,-2,0,2,0,2,1,2,1,-2,-2,-2,0,0,2,4,0,2,1,-2,2,0,0,4,1,0,1,2,1,-2,1,2,1,2,2,0,1,1,2,0,1,2,2,4,1,1,0,0,2,-3,1,4,0,2,0,1,0,1,0,-2,
1598617102726;0;arrow;200.0;0;1598617102,724754003,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,2,4,15,15,4,2,2,2,2,4,2,4,0,2,2,5,2,10,15,4,0,0,3,2,2,2,1,1,1,2,1,1,8,10,3,1,1,1,3,4,3,2,1,1,2,3,4,10,11,2,3,3,2,4,5,1,1,0,-3,0,1,0,10,13,1,0,-2,1,1,-2,-2,-5,1,0,1,2,4,16,21,5,4,2,5,4,5,2,4,1,2,0,2,4,41,139,13,0,1,1,2,1,1,-5,2,1,1,2,26,180,226,40,1,-2,-2,0,0,0,-2,-2,-2,-2,1,18,195,195,41,0,0,-2,-2,-3,-2,-5,1,4,1,3,18,135,78,5,2,1,1,4,1,0,-2,1,2,1,5,9,57,36,5,4,4,4,7,5,4,1,1,0,0,4,1,13,13,2,4,2,1,1,0,4,1,0,0,1,4,1,11,11,4,2,4,4,2,0,2,2,1,2,2,1,1,10,7,1,2,5,1,4,1,1,1,1,2,2,4,4,9,9,5,2,2,2,4,1,1,1,1,1,0,4,0,7,7,1,0,2,2,1,0,2,1,2,1,0,1,1,7,7,2,1,2,4,2,1,-2,1,0,1,2,1,1,4,4,2,0,2,1,2,1,0,-2,2,2,2,2,0,5,5,2,4,1,0,2,4,2,5,0,2,1,1,1,4,9,2,4,2,2,4,5,2,0,1,2,2,1,4,1,5,1,1,1,2,4,5,2,0,2,1,4,4,2,4,4,1,0,4,0,1,0,2,1,4,0,2,1,-2,2,2,1,-2,2,0,0,1,4,-2,1,4,1,4,2,2,4,4,4,1,0,1,2,2,0,0,-2,0,0,-3,1,0,-3,-2,-2,0,-2,-2,-2,-2,
1598617102806;0;arrow;200.0;0;1598617102,795413951,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,2,4,15,15,4,2,2,2,2,4,2,4,0,2,2,5,2,10,15,4,0,0,3,2,2,2,1,1,1,2,1,1,8,10,3,1,1,1,3,4,3,2,1,1,2,3,4,10,11,2,3,3,2,4,5,1,1,0,-3,0,1,0,10,13,1,0,-2,1,1,-2,-2,-5,1,0,1,104,2,9,15,4,2,2,2,3,1,2,3,0,1,0,0,1,26,89,8,1,1,0,2,0,0,-2,1,1,0,0,24,178,225,38,-2,-5,-3,-2,0,-2,-5,0,-2,-3,-2,19,198,195,44,2,-3,0,-2,-2,-2,-5,1,5,0,2,23,209,120,7,2,1,1,1,0,1,-2,1,1,2,1,5,54,38,5,2,2,2,5,5,2,2,-2,-3,-2,1,1,9,11,0,1,0,1,-2,-2,0,-2,0,-2,2,1,0,10,10,5,4,1,0,2,0,0,1,0,2,1,1,0,9,7,2,1,2,0,0,1,0,-3,-2,1,1,1,2,5,7,1,-2,1,0,0,-3,0,0,1,1,0,2,0,4,9,1,0,2,2,0,0,4,1,0,2,0,0,1,9,5,1,2,0,2,0,-2,1,-3,0,1,1,1,0,2,9,1,1,2,1,1,0,1,0,0,1,0,1,1,4,4,2,1,0,0,0,1,1,4,-2,1,0,-2,2,4,5,-2,1,1,1,1,1,2,0,0,0,2,0,0,2,1,-3,-2,-2,0,1,1,0,-2,1,0,1,4,1,4,4,1,1,2,0,1,0,2,1,1,0,0,1,-2,1,2,1,1,2,0,0,1,4,-2,1,2,0,-2,1,0,0,1,1,-2,-2,0,0,0,1,-2,-2,-2,0,0,2,1,-3,0,1,-2,0,-2,0,-3,
1598617102892;0;arrow;200.0;0;1598617102,864174004,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,2,4,15,15,4,2,2,2,2,4,2,4,0,2,2,5,2,10,15,4,0,0,3,2,2,2,1,1,1,2,1,1,8,10,3,1,1,1,3,4,3,2,1,1,2,3,4,10,11,2,3,3,2,4,5,122,2,1,1,3,3,1,8,11,4,2,2,3,3,4,1,1,0,-2,0,1,2,13,23,2,4,4,5,4,2,1,2,-2,0,-2,0,1,41,136,9,1,1,0,1,0,-2,-3,2,1,1,2,26,180,225,38,0,-2,1,-2,1,0,-3,1,1,0,0,19,199,197,46,1,0,1,-2,1,2,-5,2,4,1,5,26,211,119,7,2,1,1,2,1,1,-2,5,5,5,4,10,58,41,9,4,9,7,4,5,5,4,0,0,1,2,0,11,11,2,2,1,1,1,0,0,0,1,1,2,2,2,13,11,5,5,4,2,4,1,2,2,5,2,2,2,1,11,9,2,2,7,1,4,4,1,0,-3,-2,0,0,1,7,5,1,1,0,1,1,-2,0,0,2,1,1,4,1,7,7,1,2,2,2,1,2,2,2,2,-2,-2,0,1,9,7,4,1,1,2,1,-3,4,0,-2,1,1,2,2,2,5,1,1,1,1,1,1,1,1,0,1,1,1,0,2,4,1,0,0,1,0,0,0,-2,-2,0,0,2,2,5,9,2,2,4,1,2,4,2,2,4,2,4,2,1,4,2,1,0,0,0,4,2,2,0,2,2,0,2,0,2,4,2,1,1,0,0,0,2,1,1,-3,0,0,-2,0,0,-2,-2,2,-5,-2,0,0,-3,1,4,1,1,2,0,2,4,4,-2,0,1,0,2,0,0,1,0,1,0,2,1,1,0,2,1,0,1,0,-2,
1598617102938;0;arrow;200.0;0;1598617102,934309056,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,77,4,9,9,3,1,3,2,1,2,2,0,0,1,0,3,3,7,10,2,0,2,2,4,2,2,1,1,4,2,4,1,11,15,4,1,1,2,4,4,4,4,1,1,1,5,4,15,13,4,7,4,1,2,2,1,4,2,1,1,4,4,15,18,2,5,4,5,2,2,2,0,2,4,1,4,4,15,23,5,5,5,7,5,5,4,5,0,2,1,0,4,40,136,11,1,2,1,2,0,0,-2,2,1,0,2,27,176,226,38,0,-3,0,0,0,-3,-5,1,0,1,-2,21,198,198,44,2,1,0,0,-2,0,-5,2,5,2,4,29,214,124,10,4,2,4,7,2,4,-2,1,2,4,2,9,57,40,4,4,5,4,4,4,2,1,-3,-3,-2,1,1,10,9,-2,1,1,0,0,0,-2,0,2,0,1,4,2,11,11,7,4,4,4,5,1,2,2,1,1,1,2,0,10,7,1,2,1,-2,2,1,1,0,0,0,2,2,4,7,7,2,1,4,1,2,2,1,2,4,4,2,5,2,9,9,2,2,7,4,2,5,4,1,-2,1,1,1,0,10,5,2,0,1,0,1,1,2,1,1,2,2,1,2,2,5,2,0,2,2,2,1,2,1,-2,-2,0,1,0,1,1,1,-3,-3,-2,-2,0,-2,0,2,2,2,4,4,4,9,2,2,4,4,4,2,2,2,4,1,2,1,1,1,5,2,0,1,1,1,2,1,0,0,-2,0,2,0,0,1,0,-2,1,0,0,-3,0,-2,2,0,1,0,-2,2,2,1,1,2,0,0,1,2,-2,0,2,0,0,1,0,2,2,2,1,1,0,1,2,0,0,0,0,4,0,0,1,0,0,1,1,0,1,-2,0,
1598617103006;0;arrow;200.0;0;1598617103,001993118,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,77,4,9,9,3,1,3,2,1,2,2,0,0,1,0,3,3,7,10,2,0,2,2,4,2,2,1,1,4,2,4,1,11,15,4,1,1,2,4,4,4,4,1,1,1,5,4,15,13,4,7,4,1,2,2,1,4,2,1,1,4,4,15,18,2,5,4,5,2,2,2,0,2,4,1,4,4,15,23,5,5,5,7,5,5,4,5,0,2,1,0,4,40,136,11,1,2,1,2,0,0,-2,2,1,0,2,27,176,226,38,0,-3,0,0,0,-3,-5,1,0,1,-2,21,198,198,44,2,-173,1,0,1,0,-2,-1,3,-1,1,17,135,75,5,0,1,0,2,-1,-1,-3,2,2,2,1,6,37,22,3,2,2,-1,3,3,2,0,-1,-1,-2,1,0,7,7,-1,1,0,0,0,-2,-1,-1,2,0,0,3,2,7,8,3,2,2,3,2,1,2,2,1,3,1,3,1,7,6,2,2,3,-1,2,1,2,1,-2,0,2,0,2,7,9,4,1,0,-3,1,0,0,0,1,1,-3,4,0,5,9,2,1,4,1,0,1,4,0,-2,2,-2,0,-2,9,9,2,0,1,2,0,-2,0,-2,0,4,1,0,1,2,4,2,1,0,1,4,-2,1,0,-2,1,1,0,-2,4,4,1,0,1,-2,-2,2,0,0,-2,2,1,1,1,7,7,0,1,1,0,1,2,4,2,0,2,4,1,-2,1,2,0,-2,1,0,0,2,1,-3,0,-3,1,2,0,2,0,1,-2,1,-2,-2,-2,1,0,1,-2,1,1,-2,2,0,0,1,2,-3,0,-2,0,-5,1,2,1,0,4,2,4,2,4,0,0,0,2,4,0,0,1,-3,0,0,1,4,0,2,1,2,1,2,1,-3,
1598617103082;0;arrow;200.0;0;1598617103,071900983,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,77,4,9,9,3,1,3,2,1,2,2,0,0,1,0,3,3,7,10,2,0,2,2,4,2,2,1,1,4,2,4,1,11,15,4,1,1,2,4,4,4,4,1,1,1,5,4,15,13,4,7,4,1,2,2,1,4,2,1,1,4,4,15,18,2,5,4,5,2,2,2,0,2,4,1,4,4,15,23,5,5,5,7,5,2,2,0,0,0,-1,-1,1,28,88,7,1,1,1,1,1,0,-1,2,0,-1,0,19,118,142,20,-1,-2,-1,-1,0,-1,-3,1,1,1,-1,16,130,124,27,0,-1,0,0,0,1,-2,2,4,1,3,19,135,71,4,2,2,2,2,0,2,0,4,2,4,4,11,55,36,9,9,4,5,5,5,5,1,0,-2,1,1,1,11,10,1,2,2,2,0,0,1,-2,2,1,1,5,4,11,10,7,4,2,1,2,4,2,2,2,4,2,7,1,11,10,2,2,4,1,4,4,4,1,0,2,1,4,2,7,10,5,2,1,2,2,1,2,1,0,1,0,1,-2,7,4,1,0,1,1,0,0,4,0,2,1,1,0,1,7,5,4,2,2,2,2,1,2,0,-2,1,0,0,1,5,5,0,-2,0,0,0,0,2,-2,0,2,2,1,1,4,5,4,2,1,0,2,4,1,0,-2,1,-2,2,1,2,7,0,0,1,2,1,2,2,1,2,0,1,0,1,1,4,2,1,1,1,1,4,2,0,0,2,1,4,1,4,4,2,1,2,1,1,1,2,0,2,-2,2,2,-2,0,0,-2,1,1,0,0,1,-2,-3,1,1,1,1,2,2,0,4,1,1,-2,1,1,2,1,-2,-2,-3,0,0,1,1,0,-2,-2,0,0,-2,0,-2,
1598617103143;0;arrow;200.0;0;1598617103,141541608,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-1,0,0,0,0,3,8,9,1,0,2,0,-1,-1,1,0,1,2,1,77,4,9,9,3,1,3,2,1,2,2,0,0,1,0,3,3,7,10,2,0,2,2,4,2,2,1,1,4,2,4,1,11,15,4,1,1,2,4,3,3,1,0,3,1,3,3,10,9,3,3,3,0,1,3,1,1,1,-1,0,2,2,9,8,2,0,1,2,0,0,2,1,2,1,0,3,3,10,23,7,5,4,7,4,5,2,2,0,2,2,1,5,46,137,11,2,2,2,4,0,1,0,0,1,-2,1,31,182,221,32,1,-2,0,-2,0,-2,-3,1,1,-2,0,23,201,192,40,0,0,-2,0,0,0,-5,1,5,1,5,35,211,114,9,5,4,2,4,2,4,-2,2,2,2,1,7,55,33,7,1,4,4,4,4,2,0,0,0,0,2,4,13,13,5,5,1,1,1,1,1,0,1,4,2,4,5,13,11,9,4,4,4,4,5,2,4,2,0,2,4,-2,9,7,0,0,2,0,1,2,2,-2,0,-2,1,2,2,7,9,1,2,2,0,0,0,0,0,4,2,1,4,0,9,9,2,4,5,4,2,4,5,2,0,4,0,0,1,9,7,1,1,2,2,1,1,1,0,-2,1,1,1,0,2,4,1,-2,0,-2,0,0,1,-2,2,2,2,4,0,4,4,2,1,1,1,2,2,4,0,1,1,1,2,1,2,5,0,2,2,2,1,2,2,2,1,2,4,2,1,4,7,4,2,0,1,2,4,2,0,1,2,1,2,1,4,4,1,2,0,-2,-2,0,0,1,2,0,2,1,0,1,1,2,1,0,0,1,1,2,-3,1,4,1,2,1,0,1,2,1,0,-2,1,2,1,0,1,1,0,2,0,2,4,1,1,2,2,0,1,0,-2,
1598617103212;0;arrow;200.0;0;1598617103,211565879,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-2,0,0,-3,-4,0,5,6,-1,-3,-1,-2,-1,-2,0,-3,4,2,0,1,4,15,11,0,1,2,1,1,2,4,0,0,1,0,5,4,11,15,1,2,0,0,1,2,1,1,0,0,-2,1,2,11,13,1,0,-2,0,0,2,0,1,0,4,1,5,2,15,15,4,1,7,1,4,5,4,0,0,-3,1,2,1,10,11,1,1,-2,0,0,0,-2,-5,1,0,1,1,4,13,21,4,2,2,4,2,2,5,2,0,1,1,0,4,41,136,10,1,0,-2,1,1,0,-5,0,0,-2,0,26,182,220,32,-2,-3,-2,-2,0,-3,-6,1,0,0,0,23,203,195,41,2,0,0,0,0,1,-5,2,4,1,4,32,212,114,5,4,5,2,4,2,2,0,1,2,0,1,7,54,33,4,1,4,1,1,4,2,-2,0,0,-3,2,0,11,9,1,2,2,2,0,-2,0,-2,2,1,2,4,2,13,13,4,4,4,1,2,1,2,2,-2,1,1,1,0,10,5,1,4,1,-2,4,1,0,0,0,1,2,1,1,9,7,4,0,0,0,1,-2,1,-2,1,1,0,2,0,9,9,1,2,2,4,0,2,4,0,2,4,0,0,1,10,7,4,2,1,1,1,1,1,-2,0,1,1,1,2,5,5,1,2,2,0,1,1,2,-2,0,1,1,2,0,2,4,2,2,1,0,1,2,1,1,-3,1,0,0,0,1,5,0,1,1,0,-2,2,0,-3,1,2,5,1,1,2,4,2,2,1,2,4,5,4,1,1,1,1,2,1,4,2,1,0,0,-2,0,-3,1,0,0,-2,2,1,-2,0,0,-2,-2,0,-3,0,0,1,-5,2,0,0,0,2,1,2,1,2,0,0,-2,1,1,-2,1,0,0,1,-2,2,4,-3,1,1,1,0,0,0,0,
1598617103283;0;arrow;200.0;0;1598617103,282109264,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-2,0,0,-3,-4,0,5,6,-1,-3,-1,-2,-1,-2,0,-3,4,2,0,1,4,15,11,0,1,2,1,1,2,4,0,0,1,0,5,4,11,15,1,2,0,0,1,2,1,1,0,0,-2,1,2,11,13,1,0,-2,0,0,2,0,1,0,4,1,5,2,15,15,4,1,7,1,4,5,4,0,0,-3,1,2,1,10,11,1,1,-2,0,0,0,-2,-5,1,0,1,1,4,13,21,4,2,2,4,2,2,5,2,0,1,1,0,4,41,136,10,1,0,-2,1,1,0,-5,0,0,-2,0,26,182,220,23,1,0,1,1,1,0,-2,0,0,0,-1,13,131,123,27,0,-1,0,0,-1,0,-2,2,4,1,3,20,136,74,5,3,1,2,2,2,2,0,4,3,2,3,6,36,24,5,3,4,2,4,4,4,2,0,1,-2,5,2,11,11,0,2,2,0,-2,1,1,-2,2,2,1,4,1,11,11,4,5,2,4,2,1,4,4,4,1,1,5,2,10,10,1,4,1,1,4,2,4,0,-2,-2,1,1,2,7,5,2,1,1,0,0,0,0,0,1,1,0,4,1,7,7,1,1,2,2,1,2,2,1,0,1,-2,-2,0,7,5,2,-2,1,2,-2,0,0,-2,1,1,1,2,1,4,5,1,-2,1,0,1,0,1,0,1,1,-2,0,0,1,4,0,0,-2,0,-2,0,1,0,0,2,0,2,0,2,9,1,1,2,2,2,4,2,2,0,0,1,0,1,2,4,1,0,2,0,2,0,1,-2,0,1,1,1,-2,2,2,2,-2,-2,0,-2,-3,1,1,2,0,0,1,-2,0,0,1,2,1,-3,1,1,1,-2,2,2,2,1,1,2,1,4,2,0,-3,-2,1,2,-2,0,0,0,1,-2,2,4,0,1,1,2,1,-2,1,0,
1598617103362;0;arrow;200.0;0;1598617103,354691243,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-2,0,0,-3,-4,0,5,6,-1,-3,-1,-2,-1,-2,0,-3,4,2,0,1,4,15,11,0,1,2,1,1,2,4,0,0,1,0,5,3,8,11,2,1,0,3,2,4,2,1,1,1,0,1,1,11,13,4,2,0,0,1,4,1,1,1,0,0,4,2,13,13,2,2,4,0,1,1,0,1,0,0,2,2,2,10,15,2,4,2,2,2,0,2,1,1,2,4,2,7,15,23,5,4,5,4,2,2,4,2,0,0,1,0,4,46,141,10,1,1,1,0,1,0,-2,2,2,1,2,29,182,223,32,0,1,-2,0,0,-2,-5,1,4,1,0,23,203,194,42,1,1,1,1,1,0,-3,2,4,2,4,32,211,111,5,4,2,1,2,2,1,0,2,2,2,1,7,54,33,4,4,5,2,2,1,1,2,2,0,1,2,4,10,11,1,2,4,2,2,-2,2,1,1,1,2,2,2,13,13,5,5,2,4,4,1,4,4,1,2,1,1,1,9,9,1,2,2,0,2,2,2,0,1,1,1,2,5,10,9,4,4,4,2,2,1,2,2,1,1,0,2,2,9,9,2,0,2,4,2,1,1,1,0,2,1,0,0,10,7,2,1,1,2,0,0,2,2,1,2,2,2,1,4,4,1,1,2,2,2,1,1,1,-2,1,1,2,0,4,1,1,0,1,0,-2,2,1,-3,-2,1,1,0,1,2,5,-2,1,1,1,0,0,2,0,0,1,2,-2,1,1,4,0,0,0,0,2,2,1,-2,0,1,1,2,0,2,2,0,1,2,-2,-2,0,2,1,2,-2,2,1,0,2,2,0,1,0,0,0,1,1,-2,1,1,0,2,2,2,1,4,4,0,1,1,1,2,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,-2,
1598617103429;0;arrow;200.0;0;1598617103,421673847,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-2,0,0,-3,-4,0,5,6,-1,-3,-1,-2,-1,-2,0,-3,4,2,0,1,4,15,11,0,1,2,1,1,2,4,0,0,1,0,5,3,8,57,1,0,0,3,2,2,4,2,-1,2,0,2,1,9,9,1,1,0,0,2,2,2,1,0,2,1,7,4,11,13,7,4,5,1,2,4,2,2,1,1,2,2,4,13,15,4,2,1,4,4,2,2,2,1,1,1,1,4,15,23,4,4,4,4,4,4,2,4,1,0,-2,-2,4,42,139,11,0,0,-2,1,-2,1,-3,0,0,-2,0,26,180,221,32,-2,-6,-3,-2,0,-3,-6,1,0,-2,0,21,206,192,41,2,1,0,0,1,0,-2,5,7,4,7,32,214,114,9,4,4,5,5,2,4,-2,7,5,5,5,11,54,35,5,5,7,4,5,5,5,1,0,-2,0,1,0,11,11,0,2,0,1,1,-2,0,0,2,4,2,7,4,13,13,7,7,5,4,4,2,2,7,2,4,4,4,2,11,7,4,2,5,1,4,4,2,1,1,1,2,4,4,9,7,4,2,2,1,4,0,2,1,2,2,1,5,2,10,9,4,4,4,2,4,2,5,2,4,2,0,0,1,9,5,2,2,0,2,1,0,2,0,1,2,2,2,2,7,7,4,1,2,1,2,1,4,0,1,2,1,2,1,2,5,1,-2,1,1,1,1,1,1,1,1,1,2,2,2,7,2,-2,5,2,2,4,2,1,2,2,4,4,4,2,5,2,2,2,2,4,4,5,1,1,1,2,4,1,4,4,4,1,2,1,0,2,4,2,4,0,2,1,2,0,1,1,2,2,0,0,2,1,-2,0,-2,-2,-2,1,2,0,2,1,-2,-3,-2,0,1,-2,1,0,1,1,-2,1,4,-3,1,1,2,1,0,0,-3,
1598617103498;0;arrow;200.0;0;1598617103,493000254,0,-2,-1,0,0,10,15,2,0,1,0,0,1,1,-2,0,0,-3,-4,0,5,6,-1,-3,-1,-2,-1,-2,0,-3,4,2,0,1,4,15,11,0,1,2,1,1,2,4,0,0,1,0,5,3,8,57,1,0,0,3,2,2,4,2,-1,2,0,2,1,9,9,1,1,0,0,2,2,2,1,0,2,1,7,4,11,13,7,4,5,1,2,4,2,2,1,1,2,2,4,13,15,4,2,1,4,4,2,2,2,1,1,1,1,4,15,23,4,4,4,4,4,4,2,4,1,0,-2,-2,4,42,139,11,0,0,-2,1,-2,1,-3,0,0,-2,0,26,180,221,32,-2,-6,-3,-2,0,-3,-6,1,0,-2,0,21,206,192,41,2,1,0,0,1,0,-2,5,7,4,7,32,214,20,4,2,1,1,4,1,1,-1,2,3,2,3,5,36,23,4,1,3,1,4,2,1,1,1,-4,-1,0,0,6,6,2,1,0,-1,1,-1,1,-1,0,1,2,3,2,7,8,5,4,4,3,2,1,3,1,2,5,3,4,3,10,7,4,2,5,2,5,2,3,3,-1,0,1,2,2,6,7,2,2,1,0,2,1,1,0,0,1,0,2,1,5,5,0,0,2,0,1,1,1,0,-2,2,0,-2,0,9,9,2,2,2,1,1,0,0,0,2,2,1,1,4,5,7,4,1,4,2,1,1,1,0,-2,1,1,1,2,2,2,1,0,0,0,0,0,0,1,-2,0,-2,0,-2,1,5,-2,0,0,0,1,1,1,-2,2,2,2,0,1,4,5,2,1,0,2,4,5,4,1,-3,1,0,1,-2,1,4,-2,0,1,-2,0,-3,-2,0,0,-3,1,1,-5,1,-2,0,0,-2,0,0,0,2,-3,1,1,1,0,1,1,2,2,1,0,0,0,1,2,0,-2,0,0,0,1,2,1,0,1,2,1,0,1,0,0,
